"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL3968455"	""	"None"	"276.30"	"0"	"2.59"	"BDBM195830"	"CC#CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1"	"IC50"	"'='"	"35.0"	"nM"	"7.46"	""	"348587"	"UO_0000065"	"26.98"	"0.48"	"4.87"	"10.55"	"0"	"CHEMBL3887687"	"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886406"	"37"	"BindingDB Database"	""	"2015"	"None"	""
"CHEMBL4165749"	"BI 2545"	"None"	"527.43"	"1"	"4.24"	"EUB0000318"	"O=C(NC[C@@H]1[C@H]2CN(C(=O)OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C[C@@H]12)c1ccc2[nH]nnc2c1"	"% Control"	""	"100.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507275"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL4522930"	"BI-605906"	"None"	"432.52"	"0"	"2.49"	"None"	"CCC(F)(F)c1cc(N2CCC(S(C)(=O)=O)CC2)nc2sc(C(N)=O)c(N)c12"	"% Ctrl"	""	"107.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4887457"	"ITK Invitrogen Lab (UK) kinase screen (BI)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Assay technology: Z´-LYTE | Mode of action: inhibitor | Target type: Kinase"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4800722"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1.0 µM"
"CHEMBL522892"	"DOVITINIB"	"3.0"	"392.44"	"0"	"2.54"	"DOV"	"CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1"	"Inhibition"	"'='"	"92.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4841721"	"Inhibition of ITK (unknown origin) at 1000 nM relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4840352"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"Dose = 1000.0 nM"
"CHEMBL1873475"	"IBRUTINIB"	"4.0"	"440.51"	"0"	"4.22"	"PCI-32765"	"C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1"	"IC50"	"'='"	"5.0"	"nM"	"8.30"	""	""	"UO_0000065"	"18.84"	"0.34"	"4.08"	"8.37"	"0"	"CHEMBL4841671"	"Inhibition of full-length N-terminal GST-tagged ITK (2 to 620 residues) (unknown origin) expressed in Sf21 insect cells using NH2-ETVYSEVRK-biotin as substrate preincubated for 1 hr followed by ATP addition and measured after 2 hrs by ELISA"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf21"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4840351"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 3.0 hr"
"CHEMBL3697701"	"A-079"	"None"	"207.25"	"0"	"3.47"	"EUB0000308"	"CCC(=N\O)/C(C)=C/c1ccc(F)cc1"	"% Control"	""	"90.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507256"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL440687"	"ABT-724"	"None"	"293.37"	"0"	"2.28"	"EUB0000290"	"c1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1"	"% Control"	""	"100.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507260"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL4516982"	"BI 1935"	"None"	"498.47"	"0"	"3.80"	"EUB0000542"	"CCOCCn1cc(C(=O)Nc2ccc(-n3nc(-c4cccnc4)cc3C(F)(F)F)cn2)ccc1=O"	"% Control"	""	"83.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507283"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL4526351"	"BAY-309"	"None"	"519.50"	"2"	"7.41"	"EUB0000703"	"Cc1cc(NC(=O)c2cccc(S(F)(F)(F)(F)F)c2)cc(-n2ccn3nc(-c4cccnc4)cc23)c1"	"% Control"	""	"100.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507270"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL260417"	""	"None"	"373.21"	"0"	"3.44"	"SB-725317"	"O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1"	"Inhibition"	"'='"	"2.89"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL1988173"	""	"None"	"425.94"	"0"	"3.90"	"SID103904448"	"Cc1cc(Cl)ccc1NC(=S)NNC(=O)C(O)(c1ccccc1)c1ccccc1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963747"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ITK"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL2000393"	""	"None"	"420.38"	"0"	"3.11"	"SID103905603"	"O=c1[nH]c2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOc2c(F)cccc21"	"Ki"	"'='"	"794.33"	"nM"	"6.10"	""	"active"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963747"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ITK"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL4577237"	"BI 9446"	"None"	"602.48"	"2"	"5.77"	"EUB0000549"	"C[C@@]1(Cc2ccc(C#N)cc2)C(=O)N(c2cc(Cl)cc(Cl)c2)c2ncc(C(=O)NC3(c4nc(C5CCC5)no4)CC3)n21"	"% Control"	""	"92.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507282"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL3980550"	""	"None"	"511.63"	"1"	"4.59"	"BDBM220129"	"CN(C)C/C=C/C(=O)NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1"	"IC50"	"'='"	"2536.0"	"nM"	"5.60"	""	"385071"	"UO_0000065"	"10.94"	"0.20"	"1.01"	"5.03"	"0"	"CHEMBL3888237"	"In Vitro HotSpot Kinase Assay: IC50s were determined using the in vitro HotSpot kinase assay (purified enzymes, 33P-ATP, an appropriate substrate and 1 uM ATP.). Reaction conditions were 1 uM ATP, one hour incubation with inhibitor, and kinase activity detected using 33-ATP phosphorylation of an appropriately selected peptide substrate."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886627"	"37"	"BindingDB Database"	""	"2016"	"None"	""
"CHEMBL1834184"	"BI 99179"	"None"	"391.47"	"0"	"4.15"	"EUB0000294"	"CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1"	"% Control"	""	"100.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507280"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL4794578"	""	"None"	"397.44"	"0"	"2.58"	"7"	"CCOc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC)nc2[nH]ccc12"	"Activity"	"'='"	"99.79"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4721418"	"Inhibition of wild-type human partial length ITK (R335 to L620 residues) expressed in bacterial expression system assessed as residual activity at 1 uM by Kinomescan method relative to control"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4715821"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2018"	"None"	"Dose = 1.0 microM"
"CHEMBL4560241"	"BI 0153"	"None"	"430.47"	"0"	"2.14"	"EUB0000740"	"CN(C)C(=O)Cn1cc(-c2nc(C3(c4ccc(-c5cnc(N)nc5)cc4)CC3)no2)cn1"	"% Control"	""	"92.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507276"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL4445670"	"BAY-885"	"None"	"515.54"	"1"	"3.28"	"EUB0000250"	"CN1CCN(c2cnc3c(C4CCN(C(=O)c5ccc(OC(F)(F)F)cc5N)CC4)ncnc3c2)CC1"	"% residual kinase activity"	""	"105.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4881091"	"Itk(h) Eurofins Kinase panel"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507268"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1.0 µM"
"CHEMBL5074957"	""	"None"	"466.56"	"0"	"3.21"	"46"	"Cc1c(N(C)C(=O)[C@H](C)N2CCOCC2)cc2nc(-c3n[nH]c4c3C[C@@H]3C[C@]3(C)C4)[nH]c2c1F"	"IC50"	"'='"	"6.0"	"nM"	"8.22"	""	""	"UO_0000065"	"17.62"	"0.33"	"5.01"	"9.12"	"0"	"CHEMBL5058465"	"Inhibition of ITK (unknown origin) using BTK peptide as substrate preincubated for 30 mins followed by addition of substrate and measured after 60 mins by flourescence based plate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5055688"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2021"	"None"	"TIME = 1.5 hr"
"CHEMBL4875332"	""	"None"	"439.48"	"0"	"3.17"	"27a"	"C#CC(=O)N1CCC(c2cnn3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)[nH]c23)C1"	"IC50"	"'='"	"734.0"	"nM"	"6.13"	""	""	"UO_0000065"	"13.96"	"0.25"	"2.96"	"5.80"	"0"	"CHEMBL4843878"	"Inhibition of N-terminal GST-tagged ITK (2 to 620 residues) (unknown origin) expressed in Sf21 insect cells using NH2-ETVYSEVRK-biotin as substrate preincubated for 1 hr followed by ATP addition and measured after 2 hrs by ELISA"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"Sf21"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4842353"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2021"	"None"	"TIME = 3.0 hr"
"CHEMBL372474"	"GW678313X"	"None"	"452.51"	"1"	"5.69"	"44"	"CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccc4F)c3)o2)c1"	"Selectivity"	"'='"	"0.043"	"uM"	""	""	""	"UO_0000064"	""	""	""	""	"0"	"CHEMBL832136"	"Selectivity for IL-2-inducible T-cell kinase by fluorescence polarization binding assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1142709"	"1"	"Scientific Literature"	"J Med Chem"	"2005"	"None"	""
"CHEMBL204888"	""	"None"	"503.63"	"1"	"3.94"	"1i"	"CC(=O)N1CCN(C(=O)c2cccc(/C=C/c3cnc(NC(=O)c4ccc(N(C)C)cc4)s3)c2)CC1"	"IC50"	"'='"	"5000.0"	"nM"	"5.30"	""	""	"UO_0000065"	"10.53"	"0.20"	"1.36"	"6.17"	"0"	"CHEMBL861556"	"Inhibition of Itk"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147005"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""
"CHEMBL204515"	""	"None"	"518.64"	"1"	"3.39"	"1e"	"CC(=O)N1CCN(C(=O)c2cccc(CSc3ccnc(NC(=O)c4ccc(N(C)C)cc4)n3)c2)CC1"	"IC50"	"'>'"	"50000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL861556"	"Inhibition of Itk"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1147005"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""
"CHEMBL210735"	""	"None"	"523.68"	"1"	"4.23"	"9d"	"CC(=O)N1CCN(C(=O)c2ccc(C)c(Sc3cnc(NC(=O)c4ccc(N(C)C)cc4)s3)c2)CC1"	"IC50"	"'='"	"940.0"	"nM"	"6.03"	""	""	"UO_0000065"	"11.51"	"0.23"	"1.80"	"7.02"	"0"	"CHEMBL864159"	"Inhibition of Itk"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138957"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""
"CHEMBL3951591"	""	"None"	"290.33"	"0"	"2.98"	"BDBM195827"	"CCC#CC(=O)Nc1cccc(-c2cnc3[nH]ccc3c2)n1"	"IC50"	"'='"	"30.0"	"nM"	"7.52"	""	"348478"	"UO_0000065"	"25.91"	"0.47"	"4.54"	"10.65"	"0"	"CHEMBL3887687"	"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886406"	"37"	"BindingDB Database"	""	"2015"	"None"	""
"CHEMBL3958612"	""	"None"	"276.30"	"0"	"2.51"	"BDBM195838"	"C#CC(=O)Nc1cccc(-c2cnc3[nH]cc(C)c3c2)n1"	"IC50"	"'='"	"35.0"	"nM"	"7.46"	""	"348595"	"UO_0000065"	"26.98"	"0.48"	"4.95"	"10.55"	"0"	"CHEMBL3887687"	"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886406"	"37"	"BindingDB Database"	""	"2015"	"None"	""
"CHEMBL4578164"	"MRL-CB1-NC"	"None"	"550.85"	"2"	"5.80"	"EUB0000316"	"CC(=O)c1c(NS(C)(=O)=O)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2n(C)c1=O"	"% Control"	""	"97.0"	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4879760"	"KinomeScan assay: inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	"Amino acid Start/Stop: R335/L620 | Expression system: bacterial | Kinase construct length: Partial Length | Kinase form: Wild Type"	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4507287"	"54"	"Donated Chemical Probes - SGC Frankfurt"	""	"2021"	"None"	"Compound concentration None 1000.0 nM"
"CHEMBL387971"	""	"None"	"476.60"	"0"	"3.11"	"SID103904812"	"COCCOCC#Cc1cc(-c2n[nH]c3c2C(=O)c2cc(CN4CCN(C)CC4)ccc2-3)cs1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963747"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ITK"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL1987007"	""	"None"	"340.45"	"0"	"3.12"	"SID103904998"	"CN1CCC(NC(=O)c2cc3c(-c4ccccc4)n[nH]c3s2)CC1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963747"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ITK"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
"CHEMBL5077961"	""	"None"	"578.65"	"1"	"4.51"	"13f; AS-1763"	"Nc1nc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)c2cc(C3=CCN(C4COC4)CC3)[nH]c2n1"	"Inhibition"	"'='"	"78.8"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL5054190"	"Inhibition of human ITK (2 - 620 residues) expressed in baculovirus expression system at 0.3 uM by mobility shift assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5053510"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"Dose = 0.3 microM"
"CHEMBL166031"	""	"None"	"352.39"	"0"	"4.80"	"3"	"CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccncc3)cc2)no1"	"Inhibition"	"'='"	"15.4"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL3631261"	"Inhibition of ITK (unknown origin) at 10 uM after 120 mins P33 radiolabeled kinase activity assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3627608"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2015"	"None"	""
"CHEMBL5076283"	""	"None"	"534.58"	"1"	"4.74"	"18e"	"C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1"	"IC50"	"'='"	"119.1"	"nM"	"6.92"	""	""	"UO_0000065"	"12.95"	"0.24"	"2.18"	"5.76"	"0"	"CHEMBL5045466"	"Inhibition of human ITK using poly-Glu-Tyr (4:1) as substrate incubated for 1 hr by ELISA"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5042540"	"1"	"Scientific Literature"	"J Med Chem"	"2022"	"None"	"TIME = 1.0 hr"
"CHEMBL1978014"	""	"None"	"415.50"	"0"	"2.91"	"SID103904547"	"CN1CCC(C(=O)n2nc(N)c3cc(-c4cn(Cc5ccccc5)nn4)ccc32)CC1"	"Ki"	"'>'"	"1584.89"	"nM"	""	""	"inactive"	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1963747"	"PUBCHEM_BIOASSAY: Navigating the Kinome. (Class of assay: other) Panel member name: ITK"	"F"	"BAO_0000019"	"assay format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1201862"	"7"	"PubChem BioAssays"	""	""	"None"	""
